"Plot Title: DRYAS_14C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740235, SEN S/N: 9740235, LBL: -5cm_soil)","Good Battery (LGR S/N: 9740235)","Host Connected (LGR S/N: 9740235)","Coupler Attached (LGR S/N: 9740235)","Stopped (LGR S/N: 9740235)","End Of File (LGR S/N: 9740235)"
532,07/08/22 04:45:00  AM,8.879,,,,,
533,07/08/22 05:00:00  AM,8.978,,,,,
534,07/08/22 05:15:00  AM,9.077,,,,,
535,07/08/22 05:30:00  AM,9.176,,,,,
536,07/08/22 05:45:00  AM,9.373,,,,,
537,07/08/22 06:00:00  AM,9.669,,,,,
538,07/08/22 06:15:00  AM,9.768,,,,,
539,07/08/22 06:30:00  AM,9.768,,,,,
540,07/08/22 06:45:00  AM,9.866,,,,,
541,07/08/22 07:00:00  AM,10.161,,,,,
542,07/08/22 07:15:00  AM,10.357,,,,,
543,07/08/22 07:30:00  AM,10.259,,,,,
544,07/08/22 07:45:00  AM,10.357,,,,,
545,07/08/22 08:00:00  AM,10.651,,,,,
546,07/08/22 08:15:00  AM,10.944,,,,,
547,07/08/22 08:30:00  AM,10.944,,,,,
548,07/08/22 08:45:00  AM,10.846,,,,,
549,07/08/22 09:00:00  AM,11.236,,,,,
550,07/08/22 09:15:00  AM,11.722,,,,,
551,07/08/22 09:30:00  AM,11.722,,,,,
552,07/08/22 09:45:00  AM,11.722,,,,,
553,07/08/22 10:00:00  AM,11.722,,,,,
554,07/08/22 10:15:00  AM,11.528,,,,,
555,07/08/22 10:30:00  AM,11.334,,,,,
556,07/08/22 10:45:00  AM,11.528,,,,,
557,07/08/22 11:00:00  AM,11.819,,,,,
558,07/08/22 11:15:00  AM,11.722,,,,,
559,07/08/22 11:30:00  AM,11.819,,,,,
560,07/08/22 11:45:00  AM,12.013,,,,,
561,07/08/22 12:00:00  PM,12.110,,,,,
562,07/08/22 12:15:00  PM,12.401,,,,,
563,07/08/22 12:30:00  PM,12.401,,,,,
564,07/08/22 12:45:00  PM,12.594,,,,,
565,07/08/22 01:00:00  PM,12.401,,,,,
566,07/08/22 01:15:00  PM,12.013,,,,,
567,07/08/22 01:30:00  PM,11.819,,,,,
568,07/08/22 01:45:00  PM,11.528,,,,,
569,07/08/22 02:00:00  PM,11.139,,,,,
570,07/08/22 02:15:00  PM,10.846,,,,,
571,07/08/22 02:30:00  PM,10.651,,,,,
572,07/08/22 02:45:00  PM,10.357,,,,,
573,07/08/22 03:00:00  PM,10.259,,,,,
574,07/08/22 03:15:00  PM,10.063,,,,,
575,07/08/22 03:30:00  PM,9.866,,,,,
576,07/08/22 03:45:00  PM,9.669,,,,,
577,07/08/22 04:00:00  PM,9.472,,,,,
578,07/08/22 04:15:00  PM,9.275,,,,,
579,07/08/22 04:30:00  PM,9.077,,,,,
580,07/08/22 04:45:00  PM,9.077,,,,,
581,07/08/22 05:00:00  PM,9.077,,,,,
582,07/08/22 05:15:00  PM,9.077,,,,,
583,07/08/22 05:30:00  PM,9.077,,,,,
584,07/08/22 05:45:00  PM,9.077,,,,,
585,07/08/22 06:00:00  PM,9.077,,,,,
586,07/08/22 06:15:00  PM,8.978,,,,,
587,07/08/22 06:30:00  PM,8.879,,,,,
588,07/08/22 06:45:00  PM,8.879,,,,,
589,07/08/22 07:00:00  PM,9.077,,,,,
590,07/08/22 07:15:00  PM,9.275,,,,,
591,07/08/22 07:30:00  PM,9.275,,,,,
592,07/08/22 07:45:00  PM,9.176,,,,,
593,07/08/22 08:00:00  PM,8.978,,,,,
594,07/08/22 08:15:00  PM,8.779,,,,,
595,07/08/22 08:30:00  PM,8.581,,,,,
596,07/08/22 08:45:00  PM,8.481,,,,,
597,07/08/22 09:00:00  PM,8.282,,,,,
598,07/08/22 09:15:00  PM,8.182,,,,,
599,07/08/22 09:30:00  PM,8.082,,,,,
600,07/08/22 09:45:00  PM,7.983,,,,,
601,07/08/22 10:00:00  PM,7.983,,,,,
602,07/08/22 10:15:00  PM,7.882,,,,,
603,07/08/22 10:30:00  PM,7.782,,,,,
604,07/08/22 10:45:00  PM,7.682,,,,,
605,07/08/22 11:00:00  PM,7.582,,,,,
606,07/08/22 11:15:00  PM,7.381,,,,,
607,07/08/22 11:30:00  PM,7.381,,,,,
608,07/08/22 11:45:00  PM,7.280,,,,,
609,07/09/22 12:00:00  AM,7.280,,,,,
610,07/09/22 12:15:00  AM,7.179,,,,,
611,07/09/22 12:30:00  AM,7.179,,,,,
612,07/09/22 12:45:00  AM,7.079,,,,,
613,07/09/22 01:00:00  AM,7.079,,,,,
614,07/09/22 01:15:00  AM,7.079,,,,,
615,07/09/22 01:30:00  AM,7.079,,,,,
616,07/09/22 01:45:00  AM,7.079,,,,,
617,07/09/22 02:00:00  AM,6.978,,,,,
618,07/09/22 02:15:00  AM,6.978,,,,,
619,07/09/22 02:30:00  AM,6.978,,,,,
620,07/09/22 02:45:00  AM,6.978,,,,,
621,07/09/22 03:00:00  AM,6.978,,,,,
622,07/09/22 03:15:00  AM,7.079,,,,,
623,07/09/22 03:30:00  AM,7.179,,,,,
624,07/09/22 03:45:00  AM,7.381,,,,,
625,07/09/22 04:00:00  AM,7.582,,,,,
626,07/09/22 04:15:00  AM,7.782,,,,,
627,07/09/22 04:30:00  AM,8.182,,,,,
628,07/09/22 04:45:00  AM,8.481,,,,,
629,07/09/22 05:00:00  AM,8.581,,,,,
630,07/09/22 05:15:00  AM,8.581,,,,,
631,07/09/22 05:30:00  AM,8.581,,,,,
632,07/09/22 05:45:00  AM,8.581,,,,,
633,07/09/22 06:00:00  AM,8.581,,,,,
634,07/09/22 06:15:00  AM,8.581,,,,,
635,07/09/22 06:30:00  AM,8.680,,,,,
636,07/09/22 06:45:00  AM,8.680,,,,,
637,07/09/22 07:00:00  AM,8.779,,,,,
638,07/09/22 07:15:00  AM,8.680,,,,,
639,07/09/22 07:30:00  AM,8.779,,,,,
640,07/09/22 07:45:00  AM,8.779,,,,,
641,07/09/22 08:00:00  AM,9.275,,,,,
642,07/09/22 08:15:00  AM,9.669,,,,,
643,07/09/22 08:30:00  AM,9.965,,,,,
644,07/09/22 08:45:00  AM,10.357,,,,,
645,07/09/22 09:00:00  AM,10.748,,,,,
646,07/09/22 09:15:00  AM,11.041,,,,,
647,07/09/22 09:30:00  AM,11.139,,,,,
648,07/09/22 09:45:00  AM,11.139,,,,,
649,07/09/22 10:00:00  AM,11.139,,,,,
650,07/09/22 10:15:00  AM,11.041,,,,,
651,07/09/22 10:30:00  AM,10.944,,,,,
652,07/09/22 10:45:00  AM,11.139,,,,,
653,07/09/22 11:00:00  AM,11.431,,,,,
654,07/09/22 11:15:00  AM,11.236,,,,,
655,07/09/22 11:30:00  AM,11.528,,,,,
656,07/09/22 11:45:00  AM,11.916,,,,,
657,07/09/22 12:00:00  PM,11.819,,,,,
658,07/09/22 12:15:00  PM,11.819,,,,,
659,07/09/22 12:30:00  PM,11.722,,,,,
660,07/09/22 12:45:00  PM,11.819,,,,,
661,07/09/22 01:00:00  PM,11.819,,,,,
662,07/09/22 01:15:00  PM,12.110,,,,,
663,07/09/22 01:30:00  PM,12.207,,,,,
664,07/09/22 01:45:00  PM,12.304,,,,,
665,07/09/22 02:00:00  PM,12.401,,,,,
666,07/09/22 02:15:00  PM,12.304,,,,,
667,07/09/22 02:30:00  PM,12.304,,,,,
668,07/09/22 02:45:00  PM,12.304,,,,,
669,07/09/22 03:00:00  PM,12.207,,,,,
670,07/09/22 03:15:00  PM,12.110,,,,,
671,07/09/22 03:30:00  PM,11.722,,,,,
672,07/09/22 03:45:00  PM,11.431,,,,,
673,07/09/22 04:00:00  PM,11.236,,,,,
674,07/09/22 04:15:00  PM,11.236,,,,,
675,07/09/22 04:30:00  PM,11.041,,,,,
676,07/09/22 04:45:00  PM,10.748,,,,,
677,07/09/22 05:00:00  PM,10.553,,,,,
678,07/09/22 05:15:00  PM,10.357,,,,,
679,07/09/22 05:30:00  PM,10.357,,,,,
680,07/09/22 05:45:00  PM,10.259,,,,,
681,07/09/22 06:00:00  PM,10.161,,,,,
682,07/09/22 06:15:00  PM,9.965,,,,,
683,07/09/22 06:30:00  PM,9.768,,,,,
684,07/09/22 06:45:00  PM,9.571,,,,,
685,07/09/22 07:00:00  PM,9.472,,,,,
686,07/09/22 07:15:00  PM,9.373,,,,,
687,07/09/22 07:30:00  PM,9.275,,,,,
688,07/09/22 07:45:00  PM,9.176,,,,,
689,07/09/22 08:00:00  PM,8.978,,,,,
690,07/09/22 08:15:00  PM,8.779,,,,,
691,07/09/22 08:30:00  PM,8.581,,,,,
692,07/09/22 08:45:00  PM,8.382,,,,,
693,07/09/22 09:00:00  PM,8.282,,,,,
694,07/09/22 09:15:00  PM,8.282,,,,,
695,07/09/22 09:30:00  PM,8.182,,,,,
696,07/09/22 09:45:00  PM,8.082,,,,,
697,07/09/22 10:00:00  PM,7.983,,,,,
698,07/09/22 10:15:00  PM,7.882,,,,,
699,07/09/22 10:30:00  PM,7.882,,,,,
700,07/09/22 10:45:00  PM,7.782,,,,,
701,07/09/22 11:00:00  PM,7.682,,,,,
702,07/09/22 11:15:00  PM,7.481,,,,,
703,07/09/22 11:30:00  PM,7.481,,,,,
704,07/09/22 11:45:00  PM,7.381,,,,,
705,07/10/22 12:00:00  AM,7.381,,,,,
706,07/10/22 12:15:00  AM,7.381,,,,,
707,07/10/22 12:30:00  AM,7.280,,,,,
708,07/10/22 12:45:00  AM,7.280,,,,,
709,07/10/22 01:00:00  AM,7.179,,,,,
710,07/10/22 01:15:00  AM,7.179,,,,,
711,07/10/22 01:30:00  AM,7.179,,,,,
712,07/10/22 01:45:00  AM,7.280,,,,,
713,07/10/22 02:00:00  AM,7.381,,,,,
714,07/10/22 02:15:00  AM,7.381,,,,,
715,07/10/22 02:30:00  AM,7.481,,,,,
716,07/10/22 02:45:00  AM,7.582,,,,,
717,07/10/22 03:00:00  AM,7.882,,,,,
718,07/10/22 03:15:00  AM,7.782,,,,,
719,07/10/22 03:30:00  AM,7.882,,,,,
720,07/10/22 03:45:00  AM,8.082,,,,,
721,07/10/22 04:00:00  AM,8.182,,,,,
722,07/10/22 04:15:00  AM,8.182,,,,,
723,07/10/22 04:30:00  AM,8.082,,,,,
724,07/10/22 04:45:00  AM,8.082,,,,,
725,07/10/22 05:00:00  AM,8.282,,,,,
726,07/10/22 05:15:00  AM,8.382,,,,,
727,07/10/22 05:30:00  AM,8.481,,,,,
728,07/10/22 05:45:00  AM,8.481,,,,,
729,07/10/22 06:00:00  AM,8.581,,,,,
730,07/10/22 06:15:00  AM,8.481,,,,,
731,07/10/22 06:30:00  AM,8.481,,,,,
732,07/10/22 06:45:00  AM,8.581,,,,,
733,07/10/22 07:00:00  AM,8.481,,,,,
734,07/10/22 07:15:00  AM,8.382,,,,,
735,07/10/22 07:30:00  AM,8.282,,,,,
736,07/10/22 07:45:00  AM,8.182,,,,,
737,07/10/22 08:00:00  AM,8.282,,,,,
738,07/10/22 08:15:00  AM,8.282,,,,,
739,07/10/22 08:30:00  AM,8.382,,,,,
740,07/10/22 08:45:00  AM,8.382,,,,,
741,07/10/22 09:00:00  AM,8.481,,,,,
742,07/10/22 09:15:00  AM,8.581,,,,,
743,07/10/22 09:30:00  AM,8.581,,,,,
744,07/10/22 09:45:00  AM,8.581,,,,,
745,07/10/22 10:00:00  AM,8.481,,,,,
746,07/10/22 10:15:00  AM,8.382,,,,,
747,07/10/22 10:30:00  AM,8.282,,,,,
748,07/10/22 10:45:00  AM,8.282,,,,,
749,07/10/22 11:00:00  AM,8.282,,,,,
750,07/10/22 11:15:00  AM,8.282,,,,,
751,07/10/22 11:30:00  AM,8.282,,,,,
752,07/10/22 11:45:00  AM,8.182,,,,,
753,07/10/22 12:00:00  PM,8.282,,,,,
754,07/10/22 12:15:00  PM,8.282,,,,,
755,07/10/22 12:30:00  PM,8.282,,,,,
756,07/10/22 12:45:00  PM,8.382,,,,,
757,07/10/22 01:00:00  PM,8.481,,,,,
758,07/10/22 01:15:00  PM,8.481,,,,,
759,07/10/22 01:30:00  PM,8.481,,,,,
760,07/10/22 01:45:00  PM,8.680,,,,,
761,07/10/22 02:00:00  PM,8.978,,,,,
762,07/10/22 02:15:00  PM,8.978,,,,,
763,07/10/22 02:30:00  PM,9.077,,,,,
764,07/10/22 02:45:00  PM,9.077,,,,,
765,07/10/22 03:00:00  PM,9.275,,,,,
766,07/10/22 03:15:00  PM,9.275,,,,,
767,07/10/22 03:30:00  PM,9.373,,,,,
768,07/10/22 03:45:00  PM,9.472,,,,,
769,07/10/22 04:00:00  PM,9.571,,,,,
770,07/10/22 04:15:00  PM,9.669,,,,,
771,07/10/22 04:30:00  PM,9.669,,,,,
772,07/10/22 04:45:00  PM,9.768,,,,,
773,07/10/22 05:00:00  PM,9.669,,,,,
774,07/10/22 05:15:00  PM,9.571,,,,,
775,07/10/22 05:30:00  PM,9.571,,,,,
776,07/10/22 05:45:00  PM,9.373,,,,,
777,07/10/22 06:00:00  PM,9.275,,,,,
778,07/10/22 06:15:00  PM,9.176,,,,,
779,07/10/22 06:30:00  PM,9.176,,,,,
780,07/10/22 06:45:00  PM,9.077,,,,,
781,07/10/22 07:00:00  PM,8.978,,,,,
782,07/10/22 07:15:00  PM,8.879,,,,,
783,07/10/22 07:30:00  PM,8.680,,,,,
784,07/10/22 07:45:00  PM,8.581,,,,,
785,07/10/22 08:00:00  PM,8.581,,,,,
786,07/10/22 08:15:00  PM,8.481,,,,,
787,07/10/22 08:30:00  PM,8.382,,,,,
788,07/10/22 08:45:00  PM,8.282,,,,,
789,07/10/22 09:00:00  PM,8.182,,,,,
790,07/10/22 09:15:00  PM,8.082,,,,,
791,07/10/22 09:30:00  PM,7.983,,,,,
792,07/10/22 09:45:00  PM,7.882,,,,,
793,07/10/22 10:00:00  PM,7.782,,,,,
794,07/10/22 10:15:00  PM,7.582,,,,,
795,07/10/22 10:30:00  PM,7.481,,,,,
796,07/10/22 10:45:00  PM,7.381,,,,,
797,07/10/22 11:00:00  PM,7.280,,,,,
798,07/10/22 11:15:00  PM,7.179,,,,,
799,07/10/22 11:30:00  PM,7.079,,,,,
800,07/10/22 11:45:00  PM,6.978,,,,,
801,07/11/22 12:00:00  AM,6.978,,,,,
802,07/11/22 12:15:00  AM,6.978,,,,,
803,07/11/22 12:30:00  AM,6.877,,,,,
804,07/11/22 12:45:00  AM,6.877,,,,,
805,07/11/22 01:00:00  AM,6.877,,,,,
806,07/11/22 01:15:00  AM,6.877,,,,,
807,07/11/22 01:30:00  AM,6.775,,,,,
808,07/11/22 01:45:00  AM,6.877,,,,,
809,07/11/22 02:00:00  AM,6.978,,,,,
810,07/11/22 02:15:00  AM,7.079,,,,,
811,07/11/22 02:30:00  AM,7.280,,,,,
812,07/11/22 02:45:00  AM,7.381,,,,,
813,07/11/22 03:00:00  AM,7.481,,,,,
814,07/11/22 03:15:00  AM,7.481,,,,,
815,07/11/22 03:30:00  AM,7.582,,,,,
816,07/11/22 03:45:00  AM,7.782,,,,,
817,07/11/22 04:00:00  AM,7.882,,,,,
818,07/11/22 04:15:00  AM,7.983,,,,,
819,07/11/22 04:30:00  AM,8.182,,,,,
820,07/11/22 04:45:00  AM,8.481,,,,,
821,07/11/22 05:00:00  AM,8.680,,,,,
822,07/11/22 05:15:00  AM,8.978,,,,,
823,07/11/22 05:30:00  AM,9.176,,,,,
824,07/11/22 05:45:00  AM,9.373,,,,,
825,07/11/22 06:00:00  AM,9.472,,,,,
826,07/11/22 06:15:00  AM,9.571,,,,,
827,07/11/22 06:30:00  AM,9.373,,,,,
828,07/11/22 06:45:00  AM,9.472,,,,,
829,07/11/22 07:00:00  AM,9.571,,,,,
830,07/11/22 07:15:00  AM,9.669,,,,,
831,07/11/22 07:30:00  AM,9.965,,,,,
832,07/11/22 07:45:00  AM,10.357,,,,,
833,07/11/22 08:00:00  AM,10.455,,,,,
834,07/11/22 08:15:00  AM,10.651,,,,,
835,07/11/22 08:30:00  AM,10.846,,,,,
836,07/11/22 08:45:00  AM,11.041,,,,,
837,07/11/22 09:00:00  AM,11.139,,,,,
838,07/11/22 09:15:00  AM,11.334,,,,,
839,07/11/22 09:30:00  AM,11.528,,,,,
840,07/11/22 09:45:00  AM,11.625,,,,,
841,07/11/22 10:00:00  AM,11.819,,,,,
842,07/11/22 10:15:00  AM,11.916,,,,,
843,07/11/22 10:30:00  AM,12.013,,,,,
844,07/11/22 10:45:00  AM,12.207,,,,,
845,07/11/22 11:00:00  AM,12.304,,,,,
846,07/11/22 11:15:00  AM,12.401,,,,,
847,07/11/22 11:30:00  AM,12.594,,,,,
848,07/11/22 11:45:00  AM,12.594,,,,,
849,07/11/22 12:00:00  PM,12.594,,,,,
850,07/11/22 12:15:00  PM,12.497,,,,,
851,07/11/22 12:30:00  PM,12.401,,,,,
852,07/11/22 12:45:00  PM,12.401,,,,,
853,07/11/22 01:00:00  PM,12.401,,,,,
854,07/11/22 01:15:00  PM,12.401,,,,,
855,07/11/22 01:30:00  PM,12.304,,,,,
856,07/11/22 01:45:00  PM,12.207,,,,,
857,07/11/22 02:00:00  PM,12.207,,,,,
858,07/11/22 02:15:00  PM,12.110,,,,,
859,07/11/22 02:30:00  PM,12.013,,,,,
860,07/11/22 02:45:00  PM,11.819,,,,,
861,07/11/22 03:00:00  PM,11.625,,,,,
862,07/11/22 03:15:00  PM,11.431,,,,,
863,07/11/22 03:30:00  PM,11.236,,,,,
864,07/11/22 03:45:00  PM,11.139,,,,,
865,07/11/22 04:00:00  PM,11.041,,,,,
866,07/11/22 04:15:00  PM,10.846,,,,,
867,07/11/22 04:30:00  PM,10.748,,,,,
868,07/11/22 04:45:00  PM,10.553,,,,,
869,07/11/22 05:00:00  PM,10.357,,,,,
870,07/11/22 05:15:00  PM,10.259,,,,,
871,07/11/22 05:30:00  PM,10.161,,,,,
872,07/11/22 05:45:00  PM,9.965,,,,,
873,07/11/22 06:00:00  PM,9.768,,,,,
874,07/11/22 06:15:00  PM,9.669,,,,,
875,07/11/22 06:30:00  PM,9.472,,,,,
876,07/11/22 06:45:00  PM,9.275,,,,,
877,07/11/22 07:00:00  PM,9.176,,,,,
878,07/11/22 07:15:00  PM,8.978,,,,,
879,07/11/22 07:30:00  PM,8.879,,,,,
880,07/11/22 07:45:00  PM,8.779,,,,,
881,07/11/22 08:00:00  PM,8.680,,,,,
882,07/11/22 08:15:00  PM,8.581,,,,,
883,07/11/22 08:30:00  PM,8.382,,,,,
884,07/11/22 08:45:00  PM,8.282,,,,,
885,07/11/22 09:00:00  PM,8.182,,,,,
886,07/11/22 09:15:00  PM,8.182,,,,,
887,07/11/22 09:30:00  PM,8.082,,,,,
888,07/11/22 09:45:00  PM,7.983,,,,,
889,07/11/22 10:00:00  PM,7.882,,,,,
890,07/11/22 10:15:00  PM,7.782,,,,,
891,07/11/22 10:30:00  PM,7.682,,,,,
892,07/11/22 10:45:00  PM,7.582,,,,,
893,07/11/22 11:00:00  PM,7.481,,,,,
894,07/11/22 11:15:00  PM,7.481,,,,,
895,07/11/22 11:30:00  PM,7.481,,,,,
896,07/11/22 11:45:00  PM,7.582,,,,,
897,07/12/22 12:00:00  AM,7.582,,,,,
898,07/12/22 12:15:00  AM,7.582,,,,,
899,07/12/22 12:30:00  AM,7.582,,,,,
900,07/12/22 12:45:00  AM,7.481,,,,,
901,07/12/22 01:00:00  AM,7.481,,,,,
902,07/12/22 01:15:00  AM,7.582,,,,,
903,07/12/22 01:30:00  AM,7.582,,,,,
904,07/12/22 01:45:00  AM,7.682,,,,,
905,07/12/22 02:00:00  AM,7.582,,,,,
906,07/12/22 02:15:00  AM,7.582,,,,,
907,07/12/22 02:30:00  AM,7.682,,,,,
908,07/12/22 02:45:00  AM,7.983,,,,,
909,07/12/22 03:00:00  AM,8.182,,,,,
910,07/12/22 03:15:00  AM,8.382,,,,,
911,07/12/22 03:30:00  AM,8.481,,,,,
912,07/12/22 03:45:00  AM,8.680,,,,,
913,07/12/22 04:00:00  AM,8.879,,,,,
914,07/12/22 04:15:00  AM,9.077,,,,,
915,07/12/22 04:30:00  AM,9.275,,,,,
916,07/12/22 04:45:00  AM,9.373,,,,,
917,07/12/22 05:00:00  AM,9.571,,,,,
918,07/12/22 05:15:00  AM,9.768,,,,,
919,07/12/22 05:30:00  AM,9.866,,,,,
920,07/12/22 05:45:00  AM,10.063,,,,,
921,07/12/22 06:00:00  AM,10.161,,,,,
922,07/12/22 06:15:00  AM,10.259,,,,,
923,07/12/22 06:30:00  AM,10.455,,,,,
924,07/12/22 06:45:00  AM,10.553,,,,,
925,07/12/22 07:00:00  AM,10.748,,,,,
926,07/12/22 07:15:00  AM,10.944,,,,,
927,07/12/22 07:30:00  AM,11.139,,,,,
928,07/12/22 07:45:00  AM,11.334,,,,,
929,07/12/22 08:00:00  AM,11.528,,,,,
930,07/12/22 08:15:00  AM,11.625,,,,,
931,07/12/22 08:30:00  AM,11.625,,,,,
932,07/12/22 08:45:00  AM,11.334,,,,,
933,07/12/22 09:00:00  AM,11.625,,,,,
934,07/12/22 09:15:00  AM,11.528,,,,,
935,07/12/22 09:30:00  AM,11.334,,,,,
936,07/12/22 09:45:00  AM,11.139,,,,,
937,07/12/22 10:00:00  AM,10.846,,,,,
938,07/12/22 10:15:00  AM,10.651,,,,,
939,07/12/22 10:30:00  AM,10.748,,,,,
940,07/12/22 10:45:00  AM,10.944,,,,,
941,07/12/22 11:00:00  AM,10.748,,,,,
942,07/12/22 11:15:00  AM,10.748,,,,,
943,07/12/22 11:30:00  AM,11.041,,,,,
944,07/12/22 11:45:00  AM,11.041,,,,,
945,07/12/22 12:00:00  PM,10.748,,,,,
946,07/12/22 12:15:00  PM,10.455,,,,,
947,07/12/22 12:30:00  PM,10.161,,,,,
948,07/12/22 12:45:00  PM,9.965,,,,,
949,07/12/22 01:00:00  PM,9.669,,,,,
950,07/12/22 01:15:00  PM,9.472,,,,,
951,07/12/22 01:30:00  PM,9.472,,,,,
952,07/12/22 01:45:00  PM,9.571,,,,,
953,07/12/22 02:00:00  PM,9.571,,,,,
954,07/12/22 02:15:00  PM,9.669,,,,,
955,07/12/22 02:30:00  PM,9.866,,,,,
956,07/12/22 02:45:00  PM,9.965,,,,,
957,07/12/22 03:00:00  PM,9.965,,,,,
958,07/12/22 03:15:00  PM,9.965,,,,,
959,07/12/22 03:30:00  PM,9.965,,,,,
960,07/12/22 03:45:00  PM,10.063,,,,,
961,07/12/22 04:00:00  PM,10.259,,,,,
962,07/12/22 04:15:00  PM,10.063,,,,,
963,07/12/22 04:30:00  PM,9.965,,,,,
964,07/12/22 04:45:00  PM,9.965,,,,,
965,07/12/22 05:00:00  PM,9.866,,,,,
966,07/12/22 05:15:00  PM,9.669,,,,,
967,07/12/22 05:30:00  PM,9.472,,,,,
968,07/12/22 05:45:00  PM,9.373,,,,,
969,07/12/22 06:00:00  PM,9.373,,,,,
970,07/12/22 06:15:00  PM,9.176,,,,,
971,07/12/22 06:30:00  PM,9.077,,,,,
972,07/12/22 06:45:00  PM,8.879,,,,,
973,07/12/22 07:00:00  PM,8.680,,,,,
974,07/12/22 07:15:00  PM,8.481,,,,,
975,07/12/22 07:30:00  PM,8.382,,,,,
976,07/12/22 07:45:00  PM,8.182,,,,,
977,07/12/22 08:00:00  PM,8.282,,,,,
978,07/12/22 08:15:00  PM,8.082,,,,,
979,07/12/22 08:30:00  PM,8.082,,,,,
980,07/12/22 08:45:00  PM,7.882,,,,,
981,07/12/22 09:00:00  PM,7.782,,,,,
982,07/12/22 09:15:00  PM,7.682,,,,,
983,07/12/22 09:30:00  PM,7.582,,,,,
984,07/12/22 09:45:00  PM,7.582,,,,,
985,07/12/22 10:00:00  PM,7.481,,,,,
986,07/12/22 10:15:00  PM,7.381,,,,,
987,07/12/22 10:30:00  PM,7.280,,,,,
988,07/12/22 10:45:00  PM,7.179,,,,,
989,07/12/22 11:00:00  PM,7.079,,,,,
990,07/12/22 11:15:00  PM,6.978,,,,,
991,07/12/22 11:30:00  PM,6.877,,,,,
992,07/12/22 11:45:00  PM,6.877,,,,,
993,07/13/22 12:00:00  AM,6.877,,,,,
994,07/13/22 12:15:00  AM,6.775,,,,,
995,07/13/22 12:30:00  AM,6.674,,,,,
996,07/13/22 12:45:00  AM,6.674,,,,,
997,07/13/22 01:00:00  AM,6.674,,,,,
998,07/13/22 01:15:00  AM,6.573,,,,,
999,07/13/22 01:30:00  AM,6.573,,,,,
1000,07/13/22 01:45:00  AM,6.471,,,,,
1001,07/13/22 02:00:00  AM,6.471,,,,,
1002,07/13/22 02:15:00  AM,6.370,,,,,
1003,07/13/22 02:30:00  AM,6.370,,,,,
1004,07/13/22 02:45:00  AM,6.370,,,,,
1005,07/13/22 03:00:00  AM,6.268,,,,,
1006,07/13/22 03:15:00  AM,6.370,,,,,
1007,07/13/22 03:30:00  AM,6.370,,,,,
1008,07/13/22 03:45:00  AM,6.370,,,,,
1009,07/13/22 04:00:00  AM,6.370,,,,,
1010,07/13/22 04:15:00  AM,6.471,,,,,
1011,07/13/22 04:30:00  AM,6.471,,,,,
1012,07/13/22 04:45:00  AM,6.674,,,,,
1013,07/13/22 05:00:00  AM,6.775,,,,,
1014,07/13/22 05:15:00  AM,6.877,,,,,
1015,07/13/22 05:30:00  AM,6.877,,,,,
1016,07/13/22 05:45:00  AM,6.877,,,,,
1017,07/13/22 06:00:00  AM,6.978,,,,,
1018,07/13/22 06:15:00  AM,6.978,,,,,
1019,07/13/22 06:30:00  AM,6.978,,,,,
1020,07/13/22 06:45:00  AM,6.978,,,,,
1021,07/13/22 07:00:00  AM,6.978,,,,,
1022,07/13/22 07:15:00  AM,7.079,,,,,
1023,07/13/22 07:30:00  AM,7.179,,,,,
1024,07/13/22 07:45:00  AM,7.179,,,,,
1025,07/13/22 08:00:00  AM,7.280,,,,,
1026,07/13/22 08:15:00  AM,7.381,,,,,
1027,07/13/22 08:30:00  AM,7.481,,,,,
1028,07/13/22 08:45:00  AM,7.582,,,,,
1029,07/13/22 09:00:00  AM,7.782,,,,,
1030,07/13/22 09:15:00  AM,8.182,,,,,
1031,07/13/22 09:30:00  AM,8.879,,,,,
1032,07/13/22 09:45:00  AM,9.373,,,,,
1033,07/13/22 10:00:00  AM,9.768,,,,,
1034,07/13/22 10:15:00  AM,10.063,,,,,
1035,07/13/22 10:30:00  AM,10.161,,,,,
1036,07/13/22 10:45:00  AM,10.455,,,,,
1037,07/13/22 11:00:00  AM,10.651,,,,,
1038,07/13/22 11:15:00  AM,10.846,,,,,
1039,07/13/22 11:30:00  AM,11.041,,,,,
1040,07/13/22 11:45:00  AM,11.236,,,,,
1041,07/13/22 12:00:00  PM,11.041,,,,,
1042,07/13/22 12:15:00  PM,10.748,,,,,
1043,07/13/22 12:30:00  PM,10.455,,,,,
1044,07/13/22 12:45:00  PM,10.357,,,,,
1045,07/13/22 01:00:00  PM,10.259,,,,,
1046,07/13/22 01:15:00  PM,10.259,,,,,
1047,07/13/22 01:30:00  PM,10.161,,,,,
1048,07/13/22 01:45:00  PM,10.063,,,,,
1049,07/13/22 02:00:00  PM,10.063,,,,,
1050,07/13/22 02:15:00  PM,9.965,,,,,
1051,07/13/22 02:30:00  PM,9.965,,,,,
1052,07/13/22 02:45:00  PM,9.965,,,,,
1053,07/13/22 03:00:00  PM,9.866,,,,,
1054,07/13/22 03:15:00  PM,9.768,,,,,
1055,07/13/22 03:30:00  PM,9.571,,,,,
1056,07/13/22 03:45:00  PM,9.472,,,,,
1057,07/13/22 04:00:00  PM,9.571,,,,,
1058,07/13/22 04:15:00  PM,9.866,,,,,
1059,07/13/22 04:30:00  PM,9.866,,,,,
1060,07/13/22 04:45:00  PM,9.768,,,,,
