"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
342,07/09/22 06:30:00  PM,8.481,,,,
343,07/09/22 07:00:00  PM,8.182,,,,
344,07/09/22 07:30:00  PM,7.983,,,,
345,07/09/22 08:00:00  PM,7.782,,,,
346,07/09/22 08:30:00  PM,7.481,,,,
347,07/09/22 09:00:00  PM,7.280,,,,
348,07/09/22 09:30:00  PM,7.179,,,,
349,07/09/22 10:00:00  PM,6.978,,,,
350,07/09/22 10:30:00  PM,6.877,,,,
351,07/09/22 11:00:00  PM,6.775,,,,
352,07/09/22 11:30:00  PM,6.573,,,,
353,07/10/22 12:00:00  AM,6.471,,,,
354,07/10/22 12:30:00  AM,6.370,,,,
355,07/10/22 01:00:00  AM,6.166,,,,
356,07/10/22 01:30:00  AM,6.064,,,,
357,07/10/22 02:00:00  AM,6.064,,,,
358,07/10/22 02:30:00  AM,6.064,,,,
359,07/10/22 03:00:00  AM,5.962,,,,
360,07/10/22 03:30:00  AM,5.962,,,,
361,07/10/22 04:00:00  AM,6.064,,,,
362,07/10/22 04:30:00  AM,6.166,,,,
363,07/10/22 05:00:00  AM,6.268,,,,
364,07/10/22 05:30:00  AM,6.471,,,,
365,07/10/22 06:00:00  AM,6.573,,,,
366,07/10/22 06:30:00  AM,6.674,,,,
367,07/10/22 07:00:00  AM,6.674,,,,
368,07/10/22 07:30:00  AM,6.674,,,,
369,07/10/22 08:00:00  AM,6.674,,,,
370,07/10/22 08:30:00  AM,6.674,,,,
371,07/10/22 09:00:00  AM,6.877,,,,
372,07/10/22 09:30:00  AM,6.877,,,,
373,07/10/22 10:00:00  AM,6.877,,,,
374,07/10/22 10:30:00  AM,6.775,,,,
375,07/10/22 11:00:00  AM,6.775,,,,
376,07/10/22 11:30:00  AM,6.674,,,,
377,07/10/22 12:00:00  PM,6.674,,,,
378,07/10/22 12:30:00  PM,6.775,,,,
379,07/10/22 01:00:00  PM,6.877,,,,
380,07/10/22 01:30:00  PM,6.978,,,,
