"Plot Title: MEAD_11T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553059, SEN S/N: 20553059, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20553059)","Host Connected (LGR S/N: 20553059)","Stopped (LGR S/N: 20553059)","End Of File (LGR S/N: 20553059)"
512,07/05/22 09:45:00  PM,5.141,,,,
513,07/05/22 10:00:00  PM,5.037,,,,
514,07/05/22 10:15:00  PM,4.934,,,,
515,07/05/22 10:30:00  PM,4.934,,,,
516,07/05/22 10:45:00  PM,4.831,,,,
517,07/05/22 11:00:00  PM,4.831,,,,
518,07/05/22 11:15:00  PM,4.727,,,,
519,07/05/22 11:30:00  PM,4.727,,,,
520,07/05/22 11:45:00  PM,4.623,,,,
521,07/06/22 12:00:00  AM,4.519,,,,
522,07/06/22 12:15:00  AM,4.519,,,,
523,07/06/22 12:30:00  AM,4.415,,,,
524,07/06/22 12:45:00  AM,4.415,,,,
525,07/06/22 01:00:00  AM,4.311,,,,
526,07/06/22 01:15:00  AM,4.207,,,,
527,07/06/22 01:30:00  AM,4.207,,,,
528,07/06/22 01:45:00  AM,4.102,,,,
