"Plot Title: WILL_12T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547753, SEN S/N: 20547753, LBL: 10_cm)","Coupler Attached (LGR S/N: 20547753)","Host Connected (LGR S/N: 20547753)","Stopped (LGR S/N: 20547753)","End Of File (LGR S/N: 20547753)"
459,07/06/22 01:00:00  AM,6.268,,,,
460,07/06/22 01:30:00  AM,7.079,,,,
461,07/06/22 02:00:00  AM,7.481,,,,
462,07/06/22 02:30:00  AM,6.775,,,,
463,07/06/22 03:00:00  AM,7.280,,,,
464,07/06/22 03:30:00  AM,7.983,,,,
465,07/06/22 04:00:00  AM,7.682,,,,
466,07/06/22 04:30:00  AM,7.079,,,,
467,07/06/22 05:00:00  AM,7.179,,,,
468,07/06/22 05:30:00  AM,6.674,,,,
469,07/06/22 06:00:00  AM,5.141,,,,
470,07/06/22 06:30:00  AM,4.102,,,,
471,07/06/22 07:00:00  AM,3.893,,,,
472,07/06/22 07:30:00  AM,3.893,,,,
473,07/06/22 08:00:00  AM,4.623,,,,
474,07/06/22 08:30:00  AM,6.268,,,,
475,07/06/22 09:00:00  AM,5.552,,,,
476,07/06/22 09:30:00  AM,6.573,,,,
477,07/06/22 10:00:00  AM,7.582,,,,
478,07/06/22 10:30:00  AM,8.082,,,,
479,07/06/22 11:00:00  AM,9.275,,,,
480,07/06/22 11:30:00  AM,8.382,,,,
481,07/06/22 12:00:00  PM,8.680,,,,
482,07/06/22 12:30:00  PM,8.182,,,,
483,07/06/22 01:00:00  PM,7.381,,,,
484,07/06/22 01:30:00  PM,7.079,,,,
485,07/06/22 02:00:00  PM,7.782,,,,
486,07/06/22 02:30:00  PM,9.275,,,,
487,07/06/22 03:00:00  PM,10.553,,,,
488,07/06/22 03:30:00  PM,10.651,,,,
489,07/06/22 04:00:00  PM,10.846,,,,
490,07/06/22 04:30:00  PM,9.472,,,,
491,07/06/22 05:00:00  PM,8.978,,,,
492,07/06/22 05:30:00  PM,8.581,,,,
493,07/06/22 06:00:00  PM,9.275,,,,
494,07/06/22 06:30:00  PM,8.978,,,,
495,07/06/22 07:00:00  PM,8.779,,,,
496,07/06/22 07:30:00  PM,8.978,,,,
497,07/06/22 08:00:00  PM,8.978,,,,
498,07/06/22 08:30:00  PM,8.680,,,,
499,07/06/22 09:00:00  PM,7.280,,,,
500,07/06/22 09:30:00  PM,6.471,,,,
501,07/06/22 10:00:00  PM,5.962,,,,
502,07/06/22 10:30:00  PM,5.552,,,,
503,07/06/22 11:00:00  PM,5.860,,,,
504,07/06/22 11:30:00  PM,5.552,,,,
505,07/07/22 12:00:00  AM,5.757,,,,
506,07/07/22 12:30:00  AM,5.450,,,,
507,07/07/22 01:00:00  AM,5.552,,,,
508,07/07/22 01:30:00  AM,5.962,,,,
509,07/07/22 02:00:00  AM,5.860,,,,
510,07/07/22 02:30:00  AM,6.978,,,,
511,07/07/22 03:00:00  AM,8.779,,,,
512,07/07/22 03:30:00  AM,12.207,,,,
513,07/07/22 04:00:00  AM,14.900,,,,
514,07/07/22 04:30:00  AM,14.613,,,,
515,07/07/22 05:00:00  AM,11.819,,,,
516,07/07/22 05:30:00  AM,12.883,,,,
517,07/07/22 06:00:00  AM,13.750,,,,
518,07/07/22 06:30:00  AM,14.230,,,,
519,07/07/22 07:00:00  AM,14.421,,,,
520,07/07/22 07:30:00  AM,16.523,,,,
521,07/07/22 08:00:00  AM,17.475,,,,
522,07/07/22 08:30:00  AM,17.950,,,,
523,07/07/22 09:00:00  AM,15.951,,,,
