"Plot Title: MEAD_4C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10337436, SEN S/N: 10337436)","Good Battery (LGR S/N: 10337436)","Coupler Attached (LGR S/N: 10337436)","Host Connected (LGR S/N: 10337436)","Stopped (LGR S/N: 10337436)","End Of File (LGR S/N: 10337436)"
448,07/05/22 05:45:00  AM,12.110,,,,,
449,07/05/22 06:00:00  AM,14.325,,,,,
450,07/05/22 06:15:00  AM,15.187,,,,,
451,07/05/22 06:30:00  AM,14.900,,,,,
452,07/05/22 06:45:00  AM,16.523,,,,,
453,07/05/22 07:00:00  AM,16.141,,,,,
454,07/05/22 07:15:00  AM,15.664,,,,,
455,07/05/22 07:30:00  AM,16.618,,,,,
456,07/05/22 07:45:00  AM,18.236,,,,,
457,07/05/22 08:00:00  AM,19.948,,,,,
458,07/05/22 08:15:00  AM,19.948,,,,,
459,07/05/22 08:30:00  AM,19.567,,,,,
460,07/05/22 08:45:00  AM,18.426,,,,,
461,07/05/22 09:00:00  AM,19.187,,,,,
462,07/05/22 09:15:00  AM,20.234,,,,,
463,07/05/22 09:30:00  AM,20.901,,,,,
464,07/05/22 09:45:00  AM,21.760,,,,,
465,07/05/22 10:00:00  AM,22.621,,,,,
466,07/05/22 10:15:00  AM,21.664,,,,,
467,07/05/22 10:30:00  AM,21.187,,,,,
468,07/05/22 10:45:00  AM,21.855,,,,,
469,07/05/22 11:00:00  AM,21.282,,,,,
470,07/05/22 11:15:00  AM,21.760,,,,,
471,07/05/22 11:30:00  AM,21.664,,,,,
472,07/05/22 11:45:00  AM,21.569,,,,,
473,07/05/22 12:00:00  PM,20.234,,,,,
474,07/05/22 12:15:00  PM,19.948,,,,,
475,07/05/22 12:30:00  PM,22.142,,,,,
476,07/05/22 12:45:00  PM,22.142,,,,,
477,07/05/22 01:00:00  PM,21.664,,,,,
478,07/05/22 01:15:00  PM,21.569,,,,,
479,07/05/22 01:30:00  PM,19.758,,,,,
480,07/05/22 01:45:00  PM,20.138,,,,,
481,07/05/22 02:00:00  PM,21.473,,,,,
482,07/05/22 02:15:00  PM,20.615,,,,,
483,07/05/22 02:30:00  PM,19.567,,,,,
