"Plot Title: GlaucGull South 0.5 + 3.9 Soil"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Batt, V (LGR S/N: 9725070, SEN S/N: 9725070)","Coupler Detached (LGR S/N: 9725070)","Coupler Attached (LGR S/N: 9725070)","Stopped (LGR S/N: 9725070)","End Of File (LGR S/N: 9725070)"
417,09/04/21 07:00:00  PM,-3.390,0.218,3.47,,,,
418,09/04/21 08:00:00  PM,-3.538,0.218,3.47,,,,
419,09/04/21 09:00:00  PM,-3.035,0.190,3.47,,,,
420,09/04/21 10:00:00  PM,-3.271,0.163,3.47,,,,
421,09/04/21 11:00:00  PM,-3.807,0.163,3.45,,,,
422,09/05/21 12:00:00  AM,-4.046,0.163,3.45,,,,
423,09/05/21 01:00:00  AM,-3.896,0.135,3.45,,,,
424,09/05/21 02:00:00  AM,-3.896,0.135,3.45,,,,
425,09/05/21 03:00:00  AM,-3.301,0.135,3.45,,,,
426,09/05/21 04:00:00  AM,-2.683,0.107,3.47,,,,
427,09/05/21 05:00:00  AM,-2.363,0.107,3.47,,,,
428,09/05/21 06:00:00  AM,-2.392,0.107,3.47,,,,
429,09/05/21 07:00:00  AM,-2.334,0.107,3.47,,,,
430,09/05/21 08:00:00  AM,-1.670,0.107,3.47,,,,
431,09/05/21 09:00:00  AM,0.329,0.107,3.49,,,,
432,09/05/21 10:00:00  AM,0.301,0.079,3.49,,,,
433,09/05/21 11:00:00  AM,-1.900,0.079,3.47,,,,
434,09/05/21 12:00:00  PM,-2.479,0.079,3.47,,,,
435,09/05/21 01:00:00  PM,-2.508,0.079,3.47,,,,
436,09/05/21 02:00:00  PM,-2.712,0.079,3.47,,,,
437,09/05/21 03:00:00  PM,-2.742,0.079,3.47,,,,
438,09/05/21 04:00:00  PM,-2.596,0.079,3.47,,,,
439,09/05/21 05:00:00  PM,-1.641,0.079,3.47,,,,
440,09/05/21 06:00:00  PM,-1.641,0.051,3.47,,,,
441,09/05/21 07:00:00  PM,-1.842,0.051,3.47,,,,
442,09/05/21 08:00:00  PM,-3.035,0.051,3.47,,,,
443,09/05/21 09:00:00  PM,-3.301,0.051,3.47,,,,
444,09/05/21 10:00:00  PM,-3.390,0.051,3.47,,,,
445,09/05/21 11:00:00  PM,-4.046,0.051,3.47,,,,
446,09/06/21 12:00:00  AM,-3.449,0.051,3.45,,,,
447,09/06/21 01:00:00  AM,-3.807,0.051,3.45,,,,
448,09/06/21 02:00:00  AM,-2.830,0.051,3.45,,,,
449,09/06/21 03:00:00  AM,-3.866,0.051,3.45,,,,
450,09/06/21 04:00:00  AM,-3.390,0.051,3.45,,,,
451,09/06/21 05:00:00  AM,-3.568,0.051,3.45,,,,
452,09/06/21 06:00:00  AM,-1.756,0.051,3.47,,,,
453,09/06/21 07:00:00  AM,-3.330,0.051,3.47,,,,
454,09/06/21 08:00:00  AM,-1.871,0.051,3.47,,,,
455,09/06/21 09:00:00  AM,-1.958,0.051,3.47,,,,
456,09/06/21 10:00:00  AM,-2.947,0.051,3.47,,,,
457,09/06/21 11:00:00  AM,-2.918,0.051,3.47,,,,
458,09/06/21 12:00:00  PM,-3.212,0.051,3.47,,,,
459,09/06/21 01:00:00  PM,-2.566,0.051,3.47,,,,
460,09/06/21 02:00:00  PM,-2.276,0.051,3.47,,,,
461,09/06/21 03:00:00  PM,-2.189,0.051,3.47,,,,
462,09/06/21 04:00:00  PM,-2.654,0.051,3.47,,,,
463,09/06/21 05:00:00  PM,-2.508,0.024,3.47,,,,
464,09/06/21 06:00:00  PM,-3.687,0.024,3.47,,,,
465,09/06/21 07:00:00  PM,-4.257,0.024,3.45,,,,
466,09/06/21 08:00:00  PM,-3.956,0.024,3.45,,,,
467,09/06/21 09:00:00  PM,-3.449,0.024,3.47,,,,
468,09/06/21 10:00:00  PM,-4.834,0.024,3.45,,,,
469,09/06/21 11:00:00  PM,-5.326,0.024,3.45,,,,
470,09/07/21 12:00:00  AM,-6.388,0.024,3.45,,,,
471,09/07/21 01:00:00  AM,-5.110,0.024,3.43,,,,
472,09/07/21 02:00:00  AM,-7.381,0.024,3.41,,,,
473,09/07/21 03:00:00  AM,-6.231,0.024,3.41,,,,
474,09/07/21 04:00:00  AM,-8.000,-0.004,3.41,,,,
475,09/07/21 05:00:00  AM,-5.574,-0.004,3.43,,,,
476,09/07/21 06:00:00  AM,-7.058,-0.004,3.43,,,,
477,09/07/21 07:00:00  AM,-5.636,-0.004,3.43,,,,
478,09/07/21 08:00:00  AM,-6.262,-0.004,3.43,,,,
479,09/07/21 09:00:00  AM,-4.167,-0.004,3.45,,,,
480,09/07/21 10:00:00  AM,-6.483,-0.004,3.45,,,,
481,09/07/21 11:00:00  AM,-3.360,-0.004,3.47,,,,
482,09/07/21 12:00:00  PM,-3.687,-0.004,3.47,,,,
483,09/07/21 01:00:00  PM,-3.153,-0.004,3.47,,,,
484,09/07/21 02:00:00  PM,-2.479,-0.004,3.47,,,,
485,09/07/21 03:00:00  PM,-3.035,-0.004,3.47,,,,
486,09/07/21 04:00:00  PM,-4.227,-0.032,3.45,,,,
487,09/07/21 05:00:00  PM,-3.568,-0.032,3.45,,,,
488,09/07/21 06:00:00  PM,-5.729,-0.032,3.43,,,,
489,09/07/21 07:00:00  PM,-4.865,-0.060,3.43,,,,
490,09/07/21 08:00:00  PM,-4.439,-0.060,3.43,,,,
491,09/07/21 09:00:00  PM,-4.287,-0.088,3.43,,,,
492,09/07/21 10:00:00  PM,-4.046,-0.088,3.45,,,,
493,09/07/21 11:00:00  PM,-4.712,-0.088,3.45,,,,
494,09/08/21 12:00:00  AM,-3.807,-0.116,3.45,,,,
495,09/08/21 01:00:00  AM,-4.408,-0.116,3.45,,,,
496,09/08/21 02:00:00  AM,-5.388,-0.116,3.45,,,,
497,09/08/21 03:00:00  AM,-3.926,-0.116,3.45,,,,
498,09/08/21 04:00:00  AM,-3.807,-0.143,3.45,,,,
499,09/08/21 05:00:00  AM,-3.390,-0.116,3.45,,,,
500,09/08/21 06:00:00  AM,-2.683,-0.116,3.47,,,,
501,09/08/21 07:00:00  AM,-3.479,-0.116,3.45,,,,
502,09/08/21 08:00:00  AM,-2.334,-0.116,3.47,,,,
503,09/08/21 09:00:00  AM,-2.044,-0.116,3.47,,,,
504,09/08/21 10:00:00  AM,-2.508,-0.116,3.47,,,,
505,09/08/21 11:00:00  AM,-1.986,-0.116,3.47,,,,
506,09/08/21 12:00:00  PM,-1.613,-0.088,3.47,,,,
507,09/08/21 01:00:00  PM,-2.131,-0.088,3.47,,,,
508,09/08/21 02:00:00  PM,-0.958,-0.088,3.49,,,,
509,09/08/21 03:00:00  PM,-1.929,-0.060,3.47,,,,
510,09/08/21 04:00:00  PM,-2.044,-0.060,3.47,,,,
511,09/08/21 05:00:00  PM,-2.102,-0.060,3.47,,,,
512,09/08/21 06:00:00  PM,-2.683,-0.088,3.47,,,,
513,09/08/21 07:00:00  PM,-2.683,-0.088,3.47,,,,
514,09/08/21 08:00:00  PM,-2.305,-0.116,3.47,,,,
515,09/08/21 09:00:00  PM,-1.498,-0.116,3.47,,,,
516,09/08/21 10:00:00  PM,-1.470,-0.116,3.47,,,,
517,09/08/21 11:00:00  PM,-1.986,-0.116,3.47,,,,
518,09/09/21 12:00:00  AM,-1.015,-0.116,3.47,,,,
519,09/09/21 01:00:00  AM,-0.732,-0.116,3.47,,,,
520,09/09/21 02:00:00  AM,-2.596,-0.116,3.47,,,,
521,09/09/21 03:00:00  AM,-1.185,-0.116,3.47,,,,
522,09/09/21 04:00:00  AM,-0.958,-0.116,3.47,,,,
523,09/09/21 05:00:00  AM,-1.384,-0.116,3.47,,,,
524,09/09/21 06:00:00  AM,-2.044,-2.800,3.47,,,,
525,09/09/21 07:00:00  AM,-1.100,-2.363,3.47,,,,
526,09/09/21 08:00:00  AM,-1.128,-1.900,3.49,,,,
527,09/09/21 09:00:00  AM,-1.327,-1.699,3.47,,,,
528,09/09/21 10:00:00  AM,-0.958,-1.584,3.49,,,,
529,09/09/21 11:00:00  AM,-0.930,-1.413,3.49,,,,
530,09/09/21 12:00:00  PM,-0.958,-1.470,3.49,,,,
531,09/09/21 01:00:00  PM,-0.958,-1.641,3.49,,,,
532,09/09/21 02:00:00  PM,-0.873,-1.242,3.49,,,,
533,09/09/21 03:00:00  PM,-0.676,-0.817,3.49,,,,
534,09/09/21 04:00:00  PM,-0.845,-1.299,3.49,,,,
535,09/09/21 05:00:00  PM,-0.507,-1.270,3.49,,,,
536,09/09/21 06:00:00  PM,-0.423,-1.128,3.49,,,,
537,09/09/21 07:00:00  PM,-1.157,-2.276,3.47,,,,
538,09/09/21 08:00:00  PM,-0.958,-2.976,3.47,,,,
539,09/09/21 09:00:00  PM,-1.242,-2.508,3.47,,,,
540,09/09/21 10:00:00  PM,-1.327,-2.363,3.47,,,,
541,09/09/21 11:00:00  PM,-1.185,-3.598,3.47,,,,
542,09/10/21 12:00:00  AM,-2.305,-6.073,3.45,,,,
543,09/10/21 01:00:00  AM,-2.189,-3.926,3.47,,,,
544,09/10/21 02:00:00  AM,-1.384,-2.102,3.47,,,,
545,09/10/21 03:00:00  AM,-2.596,-3.153,3.47,,,,
546,09/10/21 04:00:00  AM,-2.015,-2.712,3.47,,,,
547,09/10/21 05:00:00  AM,-1.470,-2.596,3.47,,,,
548,09/10/21 06:00:00  AM,-1.356,-2.508,3.47,,,,
549,09/10/21 07:00:00  AM,-1.470,-1.929,3.47,,,,
550,09/10/21 08:00:00  AM,-1.185,-1.384,3.47,,,,
551,09/10/21 09:00:00  AM,-1.185,-1.185,3.47,,,,
552,09/10/21 10:00:00  AM,-1.157,-1.015,3.47,,,,
553,09/10/21 11:00:00  AM,-1.071,-0.760,3.49,,,,
554,09/10/21 12:00:00  PM,-1.015,-0.704,3.49,,,,
555,09/10/21 01:00:00  PM,-0.902,-0.479,3.49,,,,
556,09/10/21 02:00:00  PM,-0.732,-0.171,3.49,,,,
557,09/10/21 03:00:00  PM,-1.128,-0.789,3.49,,,,
558,09/10/21 04:00:00  PM,-1.356,-1.356,3.49,,,,
559,09/10/21 05:00:00  PM,-1.327,-1.441,3.47,,,,
560,09/10/21 06:00:00  PM,-1.327,-2.102,3.47,,,,
561,09/10/21 07:00:00  PM,-1.470,-2.508,3.47,,,,
562,09/10/21 08:00:00  PM,-1.670,-2.742,3.47,,,,
563,09/10/21 09:00:00  PM,-1.842,-2.537,3.47,,,,
564,09/10/21 10:00:00  PM,-1.871,-2.305,3.47,,,,
565,09/10/21 11:00:00  PM,-2.102,-2.218,3.47,,,,
566,09/11/21 12:00:00  AM,-1.270,-1.986,3.47,,,,
567,09/11/21 01:00:00  AM,-1.356,-1.699,3.47,,,,
568,09/11/21 02:00:00  AM,-1.356,-1.613,3.47,,,,
569,09/11/21 03:00:00  AM,-1.699,-1.900,3.47,,,,
570,09/11/21 04:00:00  AM,-1.384,-1.900,3.47,,,,
571,09/11/21 05:00:00  AM,-1.613,-1.958,3.47,,,,
572,09/11/21 06:00:00  AM,-1.699,-1.900,3.47,,,,
573,09/11/21 07:00:00  AM,-2.044,-2.102,3.47,,,,
574,09/11/21 08:00:00  AM,-2.189,-2.276,3.47,,,,
575,09/11/21 09:00:00  AM,-1.498,-1.814,3.47,,,,
576,09/11/21 10:00:00  AM,-1.527,-1.527,3.47,,,,
577,09/11/21 11:00:00  AM,-1.613,-1.413,3.49,,,,
578,09/11/21 12:00:00  PM,-1.527,-1.213,3.49,,,,
579,09/11/21 01:00:00  PM,-1.527,-0.760,3.49,,,,
580,09/11/21 02:00:00  PM,-1.699,-1.100,3.47,,,,
581,09/11/21 03:00:00  PM,-1.699,-1.327,3.47,,,,
582,09/11/21 04:00:00  PM,-1.871,-1.641,3.47,,,,
583,09/11/21 05:00:00  PM,-2.160,-2.044,3.47,,,,
584,09/11/21 06:00:00  PM,-2.276,-2.247,3.47,,,,
585,09/11/21 07:00:00  PM,-2.654,-2.625,3.47,,,,
586,09/11/21 08:00:00  PM,-2.712,-2.830,3.47,,,,
587,09/11/21 09:00:00  PM,-2.742,-2.859,3.47,,,,
588,09/11/21 10:00:00  PM,-2.800,-3.006,3.47,,,,
589,09/11/21 11:00:00  PM,-2.918,-3.153,3.47,,,,
590,09/12/21 12:00:00  AM,-3.094,-5.141,3.47,,,,
591,09/12/21 01:00:00  AM,-3.926,-6.579,3.45,,,,
592,09/12/21 02:00:00  AM,-4.257,-6.706,3.45,,,,
593,09/12/21 03:00:00  AM,-3.538,-6.042,3.45,,,,
594,09/12/21 04:00:00  AM,-4.167,-5.264,3.45,,,,
595,09/12/21 05:00:00  AM,-6.136,-7.935,3.45,,,,
596,09/12/21 06:00:00  AM,-5.049,-7.869,3.45,,,,
597,09/12/21 07:00:00  AM,-6.105,-8.530,3.45,,,,
598,09/12/21 08:00:00  AM,-3.568,-8.198,3.45,,,,
599,09/12/21 09:00:00  AM,-4.712,-8.033,3.45,,,,
600,09/12/21 10:00:00  AM,-4.530,-5.791,3.47,,,,
601,09/12/21 11:00:00  AM,-3.360,-4.651,3.47,,,,
602,09/12/21 12:00:00  PM,-5.791,-5.791,3.47,,,,
603,09/12/21 01:00:00  PM,-3.747,-5.667,3.47,,,,
604,09/12/21 02:00:00  PM,-3.747,-5.202,3.47,,,,
605,09/12/21 03:00:00  PM,-4.016,-4.469,3.47,,,,
606,09/12/21 04:00:00  PM,-3.330,-7.608,3.45,,,,
607,09/12/21 05:00:00  PM,-2.712,-4.076,3.45,,,,
608,09/12/21 06:00:00  PM,-2.918,-9.337,3.45,,,,
609,09/12/21 07:00:00  PM,-3.687,-9.954,3.43,,,,
610,09/12/21 08:00:00  PM,-4.408,-9.542,3.43,,,,
611,09/12/21 09:00:00  PM,-3.836,-10.441,3.45,,,,
612,09/12/21 10:00:00  PM,-2.976,-8.364,3.43,,,,
613,09/12/21 11:00:00  PM,-3.568,-7.543,3.43,,,,
614,09/13/21 12:00:00  AM,-3.479,-9.168,3.43,,,,
615,09/13/21 01:00:00  AM,-1.299,-3.687,3.45,,,,
616,09/13/21 02:00:00  AM,-2.160,-4.834,3.45,,,,
617,09/13/21 03:00:00  AM,-3.390,-7.836,3.45,,,,
618,09/13/21 04:00:00  AM,-4.167,-6.834,3.45,,,,
619,09/13/21 05:00:00  AM,-3.242,-8.463,3.43,,,,
620,09/13/21 06:00:00  AM,-2.859,-6.547,3.43,,,,
621,09/13/21 07:00:00  AM,-3.094,-4.834,3.45,,,,
622,09/13/21 08:00:00  AM,-1.613,-2.392,3.47,,,,
623,09/13/21 09:00:00  AM,-2.044,-2.421,3.47,,,,
624,09/13/21 10:00:00  AM,-2.247,-2.392,3.47,,,,
625,09/13/21 11:00:00  AM,-2.160,-2.363,3.47,,,,
626,09/13/21 12:00:00  PM,-2.450,-2.334,3.47,,,,
627,09/13/21 01:00:00  PM,-2.625,-2.160,3.47,,,,
628,09/13/21 02:00:00  PM,-2.566,-2.015,3.47,,,,
629,09/13/21 03:00:00  PM,-2.131,-1.900,3.47,,,,
630,09/13/21 04:00:00  PM,-2.392,-1.929,3.47,,,,
631,09/13/21 05:00:00  PM,-2.683,-2.160,3.47,,,,
632,09/13/21 06:00:00  PM,-2.859,-2.479,3.47,,,,
633,09/13/21 07:00:00  PM,-3.035,-2.537,3.47,,,,
634,09/13/21 08:00:00  PM,-3.094,-2.683,3.47,,,,
635,09/13/21 09:00:00  PM,-4.197,-3.153,3.45,,,,
636,09/13/21 10:00:00  PM,-3.657,-4.167,3.45,,,,
637,09/13/21 11:00:00  PM,-4.076,-4.621,3.45,,,,
638,09/14/21 12:00:00  AM,-3.538,-4.651,3.45,,,,
639,09/14/21 01:00:00  AM,-3.926,-4.957,3.45,,,,
640,09/14/21 02:00:00  AM,-3.538,-5.172,3.45,,,,
641,09/14/21 03:00:00  AM,-3.479,-5.326,3.45,,,,
642,09/14/21 04:00:00  AM,-4.046,-5.388,3.45,,,,
643,09/14/21 05:00:00  AM,-3.419,-4.590,3.45,,,,
644,09/14/21 06:00:00  AM,-3.271,-4.408,3.45,,,,
645,09/14/21 07:00:00  AM,-3.035,-4.076,3.47,,,,
646,09/14/21 08:00:00  AM,-2.596,-3.717,3.47,,,,
647,09/14/21 09:00:00  AM,-2.888,-3.419,3.47,,,,
648,09/14/21 10:00:00  AM,-2.859,-3.124,3.47,,,,
649,09/14/21 11:00:00  AM,-2.625,-2.918,3.47,,,,
650,09/14/21 12:00:00  PM,-2.392,-2.771,3.47,,,,
651,09/14/21 01:00:00  PM,-2.131,-2.450,3.47,,,,
652,09/14/21 02:00:00  PM,-2.771,-2.654,3.47,,,,
653,09/14/21 03:00:00  PM,-2.800,-2.800,3.47,,,,
654,09/14/21 04:00:00  PM,-3.301,-3.271,3.47,,,,
655,09/14/21 05:00:00  PM,-3.598,-3.747,3.47,,,,
656,09/14/21 06:00:00  PM,-3.657,-3.926,3.45,,,,
657,09/14/21 07:00:00  PM,-4.590,-4.743,3.45,,,,
658,09/14/21 08:00:00  PM,-3.687,-4.469,3.45,,,,
659,09/14/21 09:00:00  PM,-4.197,-5.295,3.45,,,,
660,09/14/21 10:00:00  PM,-4.651,-5.574,3.45,,,,
661,09/14/21 11:00:00  PM,-4.287,-5.110,3.45,,,,
662,09/15/21 12:00:00  AM,-3.508,-4.530,3.45,,,,
663,09/15/21 01:00:00  AM,-3.449,-4.408,3.45,,,,
664,09/15/21 02:00:00  AM,-3.538,-4.076,3.45,,,,
665,09/15/21 03:00:00  AM,-3.747,-4.016,3.45,,,,
666,09/15/21 04:00:00  AM,-3.717,-3.926,3.45,,,,
667,09/15/21 05:00:00  AM,-3.568,-3.896,3.45,,,,
668,09/15/21 06:00:00  AM,-3.360,-3.836,3.45,,,,
669,09/15/21 07:00:00  AM,-3.598,-3.926,3.45,,,,
670,09/15/21 08:00:00  AM,-3.508,-3.866,3.47,,,,
671,09/15/21 09:00:00  AM,-3.508,-3.836,3.47,,,,
672,09/15/21 10:00:00  AM,-3.866,-3.866,3.45,,,,
673,09/15/21 11:00:00  AM,-3.866,-3.896,3.47,,,,
674,09/15/21 12:00:00  PM,-3.926,-3.926,3.47,,,,
675,09/15/21 01:00:00  PM,-3.926,-4.016,3.47,,,,
676,09/15/21 02:00:00  PM,-4.016,-3.986,3.47,,,,
677,09/15/21 03:00:00  PM,-3.777,-3.807,3.47,,,,
678,09/15/21 04:00:00  PM,-3.986,-3.807,3.47,,,,
679,09/15/21 05:00:00  PM,-3.896,-3.687,3.47,,,,
680,09/15/21 06:00:00  PM,-3.926,-4.651,3.45,,,,
681,09/15/21 07:00:00  PM,-5.202,-7.640,3.43,,,,
682,09/15/21 08:00:00  PM,-5.079,-8.132,3.43,,,,
683,09/15/21 09:00:00  PM,-4.137,-6.515,3.45,,,,
684,09/15/21 10:00:00  PM,-4.167,-6.010,3.45,,,,
685,09/15/21 11:00:00  PM,-4.197,-6.105,3.45,,,,
686,09/16/21 12:00:00  AM,-4.834,-6.483,3.45,,,,
687,09/16/21 01:00:00  AM,-6.136,-7.090,3.43,,,,
688,09/16/21 02:00:00  AM,-5.388,-7.284,3.43,,,,
689,09/16/21 03:00:00  AM,-4.834,-7.608,3.43,,,,
690,09/16/21 04:00:00  AM,-5.388,-8.530,3.43,,,,
691,09/16/21 05:00:00  AM,-6.452,-9.439,3.43,,,,
692,09/16/21 06:00:00  AM,-5.667,-9.816,3.43,,,,
693,09/16/21 07:00:00  AM,-6.770,-9.816,3.43,,,,
694,09/16/21 08:00:00  AM,-6.168,-9.066,3.43,,,,
695,09/16/21 09:00:00  AM,-5.542,-8.231,3.43,,,,
696,09/16/21 10:00:00  AM,-5.948,-7.155,3.45,,,,
697,09/16/21 11:00:00  AM,-5.049,-6.420,3.45,,,,
698,09/16/21 12:00:00  PM,-4.743,-5.698,3.45,,,,
699,09/16/21 01:00:00  PM,-5.233,-5.542,3.45,,,,
700,09/16/21 02:00:00  PM,-5.295,-5.511,3.45,,,,
701,09/16/21 03:00:00  PM,-5.885,-6.642,3.45,,,,
702,09/16/21 04:00:00  PM,-6.515,-7.575,3.43,,,,
703,09/16/21 05:00:00  PM,-5.760,-8.764,3.43,,,,
704,09/16/21 06:00:00  PM,-6.770,-9.168,3.43,,,,
705,09/16/21 07:00:00  PM,-5.511,-9.100,3.43,,,,
706,09/16/21 08:00:00  PM,-7.413,-8.663,3.43,,,,
707,09/16/21 09:00:00  PM,-6.547,-9.269,3.43,,,,
708,09/16/21 10:00:00  PM,-6.199,-9.134,3.43,,,,
709,09/16/21 11:00:00  PM,-5.948,-9.066,3.43,,,,
710,09/17/21 12:00:00  AM,-6.231,-9.337,3.43,,,,
711,09/17/21 01:00:00  AM,-6.325,-9.033,3.43,,,,
712,09/17/21 02:00:00  AM,-6.770,-9.269,3.43,,,,
713,09/17/21 03:00:00  AM,-6.834,-9.337,3.43,,,,
714,09/17/21 04:00:00  AM,-6.294,-8.797,3.43,,,,
715,09/17/21 05:00:00  AM,-6.388,-8.630,3.43,,,,
716,09/17/21 06:00:00  AM,-6.042,-8.099,3.43,,,,
717,09/17/21 07:00:00  AM,-5.760,-7.413,3.43,,,,
718,09/17/21 08:00:00  AM,-5.948,-6.866,3.43,,,,
719,09/17/21 09:00:00  AM,-5.605,-6.483,3.45,,,,
720,09/17/21 10:00:00  AM,-5.172,-6.010,3.45,,,,
721,09/17/21 11:00:00  AM,-5.418,-5.729,3.45,,,,
722,09/17/21 12:00:00  PM,-5.079,-5.480,3.45,,,,
723,09/17/21 01:00:00  PM,-4.834,-5.418,3.45,,,,
724,09/17/21 02:00:00  PM,-5.172,-5.449,3.45,,,,
725,09/17/21 03:00:00  PM,-5.018,-5.449,3.45,,,,
726,09/17/21 04:00:00  PM,-5.948,-8.932,3.43,,,,
727,09/17/21 05:00:00  PM,-5.636,-10.792,3.43,,,,
728,09/17/21 06:00:00  PM,-6.294,-9.542,3.43,,,,
729,09/17/21 07:00:00  PM,-5.449,-8.066,3.43,,,,
730,09/17/21 08:00:00  PM,-6.042,-7.869,3.43,,,,
731,09/17/21 09:00:00  PM,-5.295,-7.348,3.43,,,,
732,09/17/21 10:00:00  PM,-5.449,-7.413,3.43,,,,
733,09/17/21 11:00:00  PM,-6.136,-7.413,3.43,,,,
734,09/18/21 12:00:00  AM,-5.636,-7.445,3.43,,,,
735,09/18/21 01:00:00  AM,-6.073,-7.155,3.43,,,,
736,09/18/21 02:00:00  AM,-6.483,-7.478,3.43,,,,
737,09/18/21 03:00:00  AM,-5.760,-6.834,3.43,,,,
738,09/18/21 04:00:00  AM,-6.042,-6.834,3.43,,,,
739,09/18/21 05:00:00  AM,-6.168,-6.674,3.43,,,,
740,09/18/21 06:00:00  AM,-6.452,-7.090,3.43,,,,
741,09/18/21 07:00:00  AM,-6.136,-7.413,3.43,,,,
742,09/18/21 08:00:00  AM,-6.262,-6.898,3.43,,,,
743,09/18/21 09:00:00  AM,-5.791,-6.357,3.45,,,,
744,09/18/21 10:00:00  AM,-5.667,-5.948,3.45,,,,
745,09/18/21 11:00:00  AM,-5.760,-5.823,3.45,,,,
746,09/18/21 12:00:00  PM,-6.168,-5.854,3.45,,,,
747,09/18/21 01:00:00  PM,-5.823,-5.854,3.45,,,,
748,09/18/21 02:00:00  PM,-6.262,-6.073,3.45,,,,
749,09/18/21 03:00:00  PM,-5.948,-6.073,3.45,,,,
750,09/18/21 04:00:00  PM,-6.168,-6.231,3.45,,,,
751,09/18/21 05:00:00  PM,-6.994,-6.706,3.43,,,,
752,09/18/21 06:00:00  PM,-5.979,-7.058,3.43,,,,
753,09/18/21 07:00:00  PM,-6.674,-7.026,3.43,,,,
754,09/18/21 08:00:00  PM,-5.574,-6.898,3.43,,,,
755,09/18/21 09:00:00  PM,-6.073,-6.674,3.43,,,,
756,09/18/21 10:00:00  PM,-5.948,-6.515,3.43,,,,
757,09/18/21 11:00:00  PM,-6.073,-6.610,3.43,,,,
758,09/19/21 12:00:00  AM,-6.294,-6.515,3.43,,,,
759,09/19/21 01:00:00  AM,-6.420,-6.483,3.43,,,,
760,09/19/21 02:00:00  AM,-5.916,-6.325,3.43,,,,
761,09/19/21 03:00:00  AM,-6.262,-6.357,3.43,,,,
762,09/19/21 04:00:00  AM,-6.073,-6.294,3.45,,,,
763,09/19/21 05:00:00  AM,-5.948,-6.420,3.43,,,,
764,09/19/21 06:00:00  AM,-5.916,-6.294,3.43,,,,
765,09/19/21 07:00:00  AM,-6.199,-6.262,3.43,,,,
766,09/19/21 08:00:00  AM,-6.325,-6.231,3.45,,,,
767,09/19/21 09:00:00  AM,-6.420,-6.262,3.45,,,,
768,09/19/21 10:00:00  AM,-6.515,-6.262,3.45,,,,
769,09/19/21 11:00:00  AM,-5.948,-6.262,3.45,,,,
770,09/19/21 12:00:00  PM,-6.042,-6.105,3.45,,,,
771,09/19/21 01:00:00  PM,-6.262,-5.979,3.45,,,,
772,09/19/21 02:00:00  PM,-6.105,-6.105,3.45,,,,
773,09/19/21 03:00:00  PM,-6.357,-6.136,3.45,,,,
774,09/19/21 04:00:00  PM,-6.452,-6.515,3.43,,,,
775,09/19/21 05:00:00  PM,-6.738,-6.930,3.43,,,,
776,09/19/21 06:00:00  PM,-7.026,-7.608,3.43,,,,
777,09/19/21 07:00:00  PM,-7.706,-8.066,3.43,,,,
778,09/19/21 08:00:00  PM,-8.033,-8.331,3.43,,,,
779,09/19/21 09:00:00  PM,-8.597,-9.508,3.43,,,,
780,09/19/21 10:00:00  PM,-10.266,-11.794,3.41,,,,
781,09/19/21 11:00:00  PM,-10.023,-14.159,3.40,,,,
782,09/20/21 12:00:00  AM,-10.371,-15.184,3.40,,,,
783,09/20/21 01:00:00  AM,-12.380,-14.197,3.40,,,,
784,09/20/21 02:00:00  AM,-9.816,-15.791,3.40,,,,
785,09/20/21 03:00:00  AM,-9.816,-15.709,3.40,,,,
786,09/20/21 04:00:00  AM,-9.066,-13.888,3.40,,,,
787,09/20/21 05:00:00  AM,-9.508,-11.433,3.41,,,,
788,09/20/21 06:00:00  AM,-7.738,-10.757,3.41,,,,
789,09/20/21 07:00:00  AM,-8.264,-9.989,3.41,,,,
790,09/20/21 08:00:00  AM,-7.608,-9.405,3.41,,,,
791,09/20/21 09:00:00  AM,-7.058,-8.932,3.43,,,,
792,09/20/21 10:00:00  AM,-6.834,-8.430,3.43,,,,
793,09/20/21 11:00:00  AM,-7.478,-8.297,3.43,,,,
794,09/20/21 12:00:00  PM,-7.155,-8.099,3.43,,,,
795,09/20/21 01:00:00  PM,-6.962,-7.836,3.43,,,,
796,09/20/21 02:00:00  PM,-6.136,-7.608,3.43,,,,
797,09/20/21 03:00:00  PM,-6.706,-8.364,3.43,,,,
798,09/20/21 04:00:00  PM,-7.219,-8.198,3.43,,,,
799,09/20/21 05:00:00  PM,-6.738,-8.364,3.43,,,,
800,09/20/21 06:00:00  PM,-6.834,-8.764,3.43,,,,
801,09/20/21 07:00:00  PM,-6.483,-8.364,3.43,,,,
802,09/20/21 08:00:00  PM,-6.898,-8.663,3.43,,,,
803,09/20/21 09:00:00  PM,-7.738,-8.264,3.43,,,,
804,09/20/21 10:00:00  PM,-7.804,-8.132,3.43,,,,
805,09/20/21 11:00:00  PM,-6.770,-8.198,3.43,,,,
806,09/21/21 12:00:00  AM,-6.962,-8.463,3.43,,,,
807,09/21/21 01:00:00  AM,-7.187,-8.000,3.43,,,,
808,09/21/21 02:00:00  AM,-6.642,-8.530,3.43,,,,
809,09/21/21 03:00:00  AM,-7.026,-7.771,3.43,,,,
810,09/21/21 04:00:00  AM,-6.547,-7.316,3.43,,,,
811,09/21/21 05:00:00  AM,-6.610,-7.026,3.43,,,,
