"Plot Title: MEAD_2T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10316462, SEN S/N: 10316462)","Coupler Attached (LGR S/N: 10316462)","Host Connected (LGR S/N: 10316462)","Stopped (LGR S/N: 10316462)","End Of File (LGR S/N: 10316462)"
352,07/04/22 05:45:00  AM,5.347,,,,
353,07/04/22 06:00:00  AM,5.757,,,,
354,07/04/22 06:15:00  AM,5.757,,,,
355,07/04/22 06:30:00  AM,6.166,,,,
356,07/04/22 06:45:00  AM,6.674,,,,
357,07/04/22 07:00:00  AM,6.877,,,,
358,07/04/22 07:15:00  AM,6.978,,,,
359,07/04/22 07:30:00  AM,7.682,,,,
360,07/04/22 07:45:00  AM,8.779,,,,
361,07/04/22 08:00:00  AM,8.879,,,,
362,07/04/22 08:15:00  AM,9.373,,,,
363,07/04/22 08:30:00  AM,10.259,,,,
364,07/04/22 08:45:00  AM,10.944,,,,
365,07/04/22 09:00:00  AM,12.110,,,,
366,07/04/22 09:15:00  AM,13.846,,,,
367,07/04/22 09:30:00  AM,13.654,,,,
368,07/04/22 09:45:00  AM,14.230,,,,
369,07/04/22 10:00:00  AM,14.230,,,,
370,07/04/22 10:15:00  AM,14.900,,,,
371,07/04/22 10:30:00  AM,16.618,,,,
372,07/04/22 10:45:00  AM,16.999,,,,
373,07/04/22 11:00:00  AM,16.808,,,,
374,07/04/22 11:15:00  AM,16.427,,,,
375,07/04/22 11:30:00  AM,17.284,,,,
376,07/04/22 11:45:00  AM,18.616,,,,
377,07/04/22 12:00:00  PM,19.187,,,,
378,07/04/22 12:15:00  PM,20.043,,,,
379,07/04/22 12:30:00  PM,20.710,,,,
380,07/04/22 12:45:00  PM,21.187,,,,
381,07/04/22 01:00:00  PM,20.615,,,,
382,07/04/22 01:15:00  PM,19.853,,,,
383,07/04/22 01:30:00  PM,20.901,,,,
384,07/04/22 01:45:00  PM,20.710,,,,
385,07/04/22 02:00:00  PM,20.519,,,,
386,07/04/22 02:15:00  PM,21.664,,,,
387,07/04/22 02:30:00  PM,21.664,,,,
388,07/04/22 02:45:00  PM,21.664,,,,
389,07/04/22 03:00:00  PM,21.473,,,,
390,07/04/22 03:15:00  PM,21.282,,,,
391,07/04/22 03:30:00  PM,20.901,,,,
392,07/04/22 03:45:00  PM,20.234,,,,
393,07/04/22 04:00:00  PM,19.472,,,,
394,07/04/22 04:15:00  PM,18.901,,,,
395,07/04/22 04:30:00  PM,18.426,,,,
396,07/04/22 04:45:00  PM,17.855,,,,
397,07/04/22 05:00:00  PM,16.808,,,,
398,07/04/22 05:15:00  PM,17.475,,,,
399,07/04/22 05:30:00  PM,17.379,,,,
400,07/04/22 05:45:00  PM,17.950,,,,
401,07/04/22 06:00:00  PM,17.570,,,,
402,07/04/22 06:15:00  PM,17.379,,,,
403,07/04/22 06:30:00  PM,17.570,,,,
404,07/04/22 06:45:00  PM,16.713,,,,
405,07/04/22 07:00:00  PM,16.237,,,,
406,07/04/22 07:15:00  PM,15.282,,,,
407,07/04/22 07:30:00  PM,13.654,,,,
408,07/04/22 07:45:00  PM,12.401,,,,
409,07/04/22 08:00:00  PM,9.373,,,,
410,07/04/22 08:15:00  PM,7.481,,,,
411,07/04/22 08:30:00  PM,8.282,,,,
412,07/04/22 08:45:00  PM,11.334,,,,
413,07/04/22 09:00:00  PM,10.259,,,,
414,07/04/22 09:15:00  PM,7.682,,,,
415,07/04/22 09:30:00  PM,7.179,,,,
416,07/04/22 09:45:00  PM,7.280,,,,
417,07/04/22 10:00:00  PM,8.082,,,,
418,07/04/22 10:15:00  PM,7.882,,,,
419,07/04/22 10:30:00  PM,5.757,,,,
420,07/04/22 10:45:00  PM,6.064,,,,
421,07/04/22 11:00:00  PM,6.674,,,,
422,07/04/22 11:15:00  PM,7.983,,,,
423,07/04/22 11:30:00  PM,8.481,,,,
